id,chapter,model_name,gdp_rating,interest_rate_rating,inflation_rating,employment_rating,stock_market_rating,confidence_level,justification
1982,2024-07-16,1973-4-minneapolis,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
1983,2024-07-16,1973-4-minneapolis,anthropic.claude-v2,inflation,1,Mock justification for inflation
1984,2024-07-16,1973-4-minneapolis,anthropic.claude-v2,employment,0,Mock justification for employment
1985,2024-07-16,1973-4-minneapolis,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
1986,2024-07-16,1973-4-minneapolis,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
1987,2024-07-16,1973-4-minneapolis,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
1988,2024-07-16,1973-4-minneapolis,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
1989,2024-07-16,1973-4-minneapolis,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
1990,2024-07-16,1973-4-minneapolis,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
1991,2024-07-16,1973-4-national_summary,anthropic.claude-v2,gdp,0,Mock justification for gdp
1992,2024-07-16,1973-4-national_summary,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
1993,2024-07-16,1973-4-national_summary,anthropic.claude-v2,inflation,0,Mock justification for inflation
1994,2024-07-16,1973-4-national_summary,anthropic.claude-v2,employment,-1,Mock justification for employment
1995,2024-07-16,1973-4-national_summary,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
1996,2024-07-16,1973-4-national_summary,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
1997,2024-07-16,1973-4-national_summary,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
1998,2024-07-16,1973-4-national_summary,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
1999,2024-07-16,1973-4-national_summary,ai21.j2-ultra-v1,employment,0,Mock justification for employment
2000,2024-07-16,1973-4-national_summary,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
2001,2024-07-16,1973-4-new_york,anthropic.claude-v2,gdp,1,Mock justification for gdp
2002,2024-07-16,1973-4-new_york,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
2003,2024-07-16,1973-4-new_york,anthropic.claude-v2,inflation,-1,Mock justification for inflation
2004,2024-07-16,1973-4-new_york,anthropic.claude-v2,employment,-1,Mock justification for employment
2005,2024-07-16,1973-4-new_york,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
2006,2024-07-16,1973-4-new_york,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2007,2024-07-16,1973-4-new_york,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
2008,2024-07-16,1973-4-new_york,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
2009,2024-07-16,1973-4-new_york,ai21.j2-ultra-v1,employment,0,Mock justification for employment
2010,2024-07-16,1973-4-new_york,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2011,2024-07-16,1973-4-philadelphia,anthropic.claude-v2,gdp,1,Mock justification for gdp
2012,2024-07-16,1973-4-philadelphia,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
2013,2024-07-16,1973-4-philadelphia,anthropic.claude-v2,inflation,-1,Mock justification for inflation
2014,2024-07-16,1973-4-philadelphia,anthropic.claude-v2,employment,0,Mock justification for employment
2015,2024-07-16,1973-4-philadelphia,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
2016,2024-07-16,1973-4-philadelphia,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2017,2024-07-16,1973-4-philadelphia,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
2018,2024-07-16,1973-4-philadelphia,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2019,2024-07-16,1973-4-philadelphia,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
2020,2024-07-16,1973-4-philadelphia,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
2021,2024-07-16,1973-4-richmond,anthropic.claude-v2,gdp,1,Mock justification for gdp
2022,2024-07-16,1973-4-richmond,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
2023,2024-07-16,1973-4-richmond,anthropic.claude-v2,inflation,1,Mock justification for inflation
2024,2024-07-16,1973-4-richmond,anthropic.claude-v2,employment,1,Mock justification for employment
2025,2024-07-16,1973-4-richmond,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
2026,2024-07-16,1973-4-richmond,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2027,2024-07-16,1973-4-richmond,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
2028,2024-07-16,1973-4-richmond,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
2029,2024-07-16,1973-4-richmond,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
2030,2024-07-16,1973-4-richmond,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
2031,2024-07-16,1973-4-san_francisco,anthropic.claude-v2,gdp,0,Mock justification for gdp
2032,2024-07-16,1973-4-san_francisco,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
2033,2024-07-16,1973-4-san_francisco,anthropic.claude-v2,inflation,1,Mock justification for inflation
2034,2024-07-16,1973-4-san_francisco,anthropic.claude-v2,employment,1,Mock justification for employment
2035,2024-07-16,1973-4-san_francisco,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
2036,2024-07-16,1973-4-san_francisco,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2037,2024-07-16,1973-4-san_francisco,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
2038,2024-07-16,1973-4-san_francisco,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
2039,2024-07-16,1973-4-san_francisco,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2040,2024-07-16,1973-4-san_francisco,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2041,2024-07-16,1973-4-st_louis,anthropic.claude-v2,gdp,-1,Mock justification for gdp
2042,2024-07-16,1973-4-st_louis,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
2043,2024-07-16,1973-4-st_louis,anthropic.claude-v2,inflation,1,Mock justification for inflation
2044,2024-07-16,1973-4-st_louis,anthropic.claude-v2,employment,1,Mock justification for employment
2045,2024-07-16,1973-4-st_louis,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2046,2024-07-16,1973-4-st_louis,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
2047,2024-07-16,1973-4-st_louis,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
2048,2024-07-16,1973-4-st_louis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2049,2024-07-16,1973-4-st_louis,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
2050,2024-07-16,1973-4-st_louis,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2051,2024-07-16,1973-5-atlanta,anthropic.claude-v2,gdp,1,Mock justification for gdp
2052,2024-07-16,1973-5-atlanta,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
2053,2024-07-16,1973-5-atlanta,anthropic.claude-v2,inflation,0,Mock justification for inflation
2054,2024-07-16,1973-5-atlanta,anthropic.claude-v2,employment,1,Mock justification for employment
2055,2024-07-16,1973-5-atlanta,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2056,2024-07-16,1973-5-atlanta,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2057,2024-07-16,1973-5-atlanta,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
2058,2024-07-16,1973-5-atlanta,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2059,2024-07-16,1973-5-atlanta,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2060,2024-07-16,1973-5-atlanta,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
2061,2024-07-16,1973-5-boston,anthropic.claude-v2,gdp,0,Mock justification for gdp
2062,2024-07-16,1973-5-boston,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
2063,2024-07-16,1973-5-boston,anthropic.claude-v2,inflation,1,Mock justification for inflation
2064,2024-07-16,1973-5-boston,anthropic.claude-v2,employment,1,Mock justification for employment
2065,2024-07-16,1973-5-boston,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2066,2024-07-16,1973-5-boston,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2067,2024-07-16,1973-5-boston,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
2068,2024-07-16,1973-5-boston,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
2069,2024-07-16,1973-5-boston,ai21.j2-ultra-v1,employment,0,Mock justification for employment
2070,2024-07-16,1973-5-boston,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2071,2024-07-16,1973-5-chicago,anthropic.claude-v2,gdp,0,Mock justification for gdp
2072,2024-07-16,1973-5-chicago,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
2073,2024-07-16,1973-5-chicago,anthropic.claude-v2,inflation,0,Mock justification for inflation
2074,2024-07-16,1973-5-chicago,anthropic.claude-v2,employment,0,Mock justification for employment
2075,2024-07-16,1973-5-chicago,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2076,2024-07-16,1973-5-chicago,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2077,2024-07-16,1973-5-chicago,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
2078,2024-07-16,1973-5-chicago,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2079,2024-07-16,1973-5-chicago,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
2080,2024-07-16,1973-5-chicago,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
2081,2024-07-16,1973-5-cleveland,anthropic.claude-v2,gdp,0,Mock justification for gdp
2082,2024-07-16,1973-5-cleveland,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
2083,2024-07-16,1973-5-cleveland,anthropic.claude-v2,inflation,1,Mock justification for inflation
2084,2024-07-16,1973-5-cleveland,anthropic.claude-v2,employment,1,Mock justification for employment
2085,2024-07-16,1973-5-cleveland,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2086,2024-07-16,1973-5-cleveland,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2087,2024-07-16,1973-5-cleveland,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
2088,2024-07-16,1973-5-cleveland,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2089,2024-07-16,1973-5-cleveland,ai21.j2-ultra-v1,employment,0,Mock justification for employment
2090,2024-07-16,1973-5-cleveland,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
2091,2024-07-16,1973-5-dallas,anthropic.claude-v2,gdp,0,Mock justification for gdp
2092,2024-07-16,1973-5-dallas,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
2093,2024-07-16,1973-5-dallas,anthropic.claude-v2,inflation,1,Mock justification for inflation
2094,2024-07-16,1973-5-dallas,anthropic.claude-v2,employment,-1,Mock justification for employment
2095,2024-07-16,1973-5-dallas,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
2096,2024-07-16,1973-5-dallas,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2097,2024-07-16,1973-5-dallas,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
2098,2024-07-16,1973-5-dallas,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
2099,2024-07-16,1973-5-dallas,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2100,2024-07-16,1973-5-dallas,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2101,2024-07-16,1973-5-kensas_city,anthropic.claude-v2,gdp,-1,Mock justification for gdp
2102,2024-07-16,1973-5-kensas_city,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
2103,2024-07-16,1973-5-kensas_city,anthropic.claude-v2,inflation,0,Mock justification for inflation
2104,2024-07-16,1973-5-kensas_city,anthropic.claude-v2,employment,0,Mock justification for employment
2105,2024-07-16,1973-5-kensas_city,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2106,2024-07-16,1973-5-kensas_city,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2107,2024-07-16,1973-5-kensas_city,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
2108,2024-07-16,1973-5-kensas_city,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2109,2024-07-16,1973-5-kensas_city,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
2110,2024-07-16,1973-5-kensas_city,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2111,2024-07-16,1973-5-minneapolis,anthropic.claude-v2,gdp,1,Mock justification for gdp
2112,2024-07-16,1973-5-minneapolis,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
2113,2024-07-16,1973-5-minneapolis,anthropic.claude-v2,inflation,1,Mock justification for inflation
2114,2024-07-16,1973-5-minneapolis,anthropic.claude-v2,employment,1,Mock justification for employment
2115,2024-07-16,1973-5-minneapolis,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
2116,2024-07-16,1973-5-minneapolis,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2117,2024-07-16,1973-5-minneapolis,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
2118,2024-07-16,1973-5-minneapolis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
2119,2024-07-16,1973-5-minneapolis,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2120,2024-07-16,1973-5-minneapolis,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
2121,2024-07-16,1973-5-national_summary,anthropic.claude-v2,gdp,-1,Mock justification for gdp
2122,2024-07-16,1973-5-national_summary,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
2123,2024-07-16,1973-5-national_summary,anthropic.claude-v2,inflation,1,Mock justification for inflation
2124,2024-07-16,1973-5-national_summary,anthropic.claude-v2,employment,1,Mock justification for employment
2125,2024-07-16,1973-5-national_summary,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
2126,2024-07-16,1973-5-national_summary,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2127,2024-07-16,1973-5-national_summary,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
2128,2024-07-16,1973-5-national_summary,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
2129,2024-07-16,1973-5-national_summary,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2130,2024-07-16,1973-5-national_summary,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
2131,2024-07-16,1973-5-new_york,anthropic.claude-v2,gdp,0,Mock justification for gdp
2132,2024-07-16,1973-5-new_york,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
2133,2024-07-16,1973-5-new_york,anthropic.claude-v2,inflation,-1,Mock justification for inflation
2134,2024-07-16,1973-5-new_york,anthropic.claude-v2,employment,-1,Mock justification for employment
2135,2024-07-16,1973-5-new_york,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
2136,2024-07-16,1973-5-new_york,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2137,2024-07-16,1973-5-new_york,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
2138,2024-07-16,1973-5-new_york,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
2139,2024-07-16,1973-5-new_york,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2140,2024-07-16,1973-5-new_york,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
2141,2024-07-16,1973-5-philadelphia,anthropic.claude-v2,gdp,1,Mock justification for gdp
2142,2024-07-16,1973-5-philadelphia,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
2143,2024-07-16,1973-5-philadelphia,anthropic.claude-v2,inflation,0,Mock justification for inflation
2144,2024-07-16,1973-5-philadelphia,anthropic.claude-v2,employment,1,Mock justification for employment
2145,2024-07-16,1973-5-philadelphia,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
2146,2024-07-16,1973-5-philadelphia,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
2147,2024-07-16,1973-5-philadelphia,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
2148,2024-07-16,1973-5-philadelphia,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
2149,2024-07-16,1973-5-philadelphia,ai21.j2-ultra-v1,employment,1,Mock justification for employment
2150,2024-07-16,1973-5-philadelphia,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
2151,2024-07-16,1973-5-richmond,anthropic.claude-v2,gdp,-1,Mock justification for gdp
2152,2024-07-16,1973-5-richmond,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
2153,2024-07-16,1973-5-richmond,anthropic.claude-v2,inflation,1,Mock justification for inflation
2154,2024-07-16,1973-5-richmond,anthropic.claude-v2,employment,-1,Mock justification for employment
2155,2024-07-16,1973-5-richmond,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
2156,2024-07-16,1973-5-richmond,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
2157,2024-07-16,1973-5-richmond,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
2158,2024-07-16,1973-5-richmond,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
2159,2024-07-16,1973-5-richmond,ai21.j2-ultra-v1,employment,0,Mock justification for employment
